algorithm,instance,nodes,edges,diameter,diam_lB,diam_uB,radius,time,sep_size,balance,ratio,exit
LT_NE,vlsi/LIN/lin15,840,1484,41,39,59,27,24,41,0.444846,0.166667,post
LT_NE_DMD,vlsi/LIN/lin15,840,1484,41,39,59,27,190,41,0.444846,0.166667,post
LT,vlsi/LIN/lin15,840,1484,41,39,59,27,1478,28,0.465704,0.108527,bfs_level
LT_DMD,vlsi/LIN/lin15,840,1484,41,39,59,27,149,28,0.465704,0.108527,post
LT_DMD_NE,vlsi/LIN/lin15,840,1484,41,39,59,27,140,28,0.465704,0.108527,post
LT_NE,vlsi/LIN/lin15,840,1484,41,39,59,27,18,28,0.465704,0.108527,post
LT_NE_DMD,vlsi/LIN/lin15,840,1484,41,39,59,27,115,28,0.465704,0.108527,post
LT,vlsi/LIN/lin15,840,1484,41,39,59,27,1548,48,0.502846,0.181132,bfs_level
LT_DMD,vlsi/LIN/lin15,840,1484,41,39,59,27,261,48,0.502846,0.181132,post
LT_DMD_NE,vlsi/LIN/lin15,840,1484,41,39,59,27,225,48,0.502846,0.181132,post
LT_NE,vlsi/LIN/lin15,840,1484,41,39,59,27,24,48,0.502846,0.181132,post
LT_NE_DMD,vlsi/LIN/lin15,840,1484,41,39,59,27,196,48,0.502846,0.181132,post
LT,vlsi/LIN/lin15,840,1484,41,39,59,27,1444,36,0.438283,0.146939,bfs_level
LT_DMD,vlsi/LIN/lin15,840,1484,41,39,59,27,147,36,0.438283,0.146939,post
LT_DMD_NE,vlsi/LIN/lin15,840,1484,41,39,59,27,141,36,0.438283,0.146939,post
LT_NE,vlsi/LIN/lin15,840,1484,41,39,59,27,17,36,0.438283,0.146939,post
LT_NE_DMD,vlsi/LIN/lin15,840,1484,41,39,59,27,136,36,0.438283,0.146939,post
LT,vlsi/LIN/lin15,840,1484,41,39,59,27,1225,39,0.511321,0.143911,bfs_level
LT_DMD,vlsi/LIN/lin15,840,1484,41,39,59,27,173,39,0.511321,0.143911,post
LT_DMD_NE,vlsi/LIN/lin15,840,1484,41,39,59,27,162,39,0.511321,0.143911,post
LT_NE,vlsi/LIN/lin15,840,1484,41,39,59,27,18,39,0.511321,0.143911,post
LT_NE_DMD,vlsi/LIN/lin15,840,1484,41,39,59,27,156,39,0.511321,0.143911,post
LT,vlsi/LIN/lin15,840,1484,41,39,59,27,1183,46,0.464945,0.182540,bfs_level
LT_DMD,vlsi/LIN/lin15,840,1484,41,39,59,27,224,46,0.464945,0.182540,post
LT_DMD_NE,vlsi/LIN/lin15,840,1484,41,39,59,27,204,46,0.464945,0.182540,post
LT_NE,vlsi/LIN/lin15,840,1484,41,39,59,27,19,46,0.464945,0.182540,post
LT_NE_DMD,vlsi/LIN/lin15,840,1484,41,39,59,27,195,46,0.464945,0.182540,post
LT,vlsi/LIN/lin15,840,1484,41,39,59,27,1324,37,0.487037,0.140684,bfs_level
LT_DMD,vlsi/LIN/lin15,840,1484,41,39,59,27,178,37,0.487037,0.140684,post
LT_DMD_NE,vlsi/LIN/lin15,840,1484,41,39,59,27,159,37,0.487037,0.140684,post
LT_NE,vlsi/LIN/lin15,840,1484,41,39,59,27,19,37,0.487037,0.140684,post
LT_NE_DMD,vlsi/LIN/lin15,840,1484,41,39,59,27,151,37,0.487037,0.140684,post
LT,vlsi/LIN/lin15,840,1484,41,39,59,27,1220,43,0.467772,0.169291,bfs_level
LT_DMD,vlsi/LIN/lin15,840,1484,41,39,59,27,192,43,0.467772,0.169291,post
LT_DMD_NE,vlsi/LIN/lin15,840,1484,41,39,59,27,187,43,0.467772,0.169291,post
LT_NE,vlsi/LIN/lin15,840,1484,41,39,59,27,19,43,0.467772,0.169291,post
LT_NE_DMD,vlsi/LIN/lin15,840,1484,41,39,59,27,183,43,0.467772,0.169291,post
LT,vlsi/LIN/lin15,840,1484,41,39,59,27,1251,42,0.477778,0.162791,bfs_level
LT_DMD,vlsi/LIN/lin15,840,1484,41,39,59,27,187,42,0.477778,0.162791,post
LT_DMD_NE,vlsi/LIN/lin15,840,1484,41,39,59,27,165,42,0.477778,0.162791,post
LT_NE,vlsi/LIN/lin15,840,1484,41,39,59,27,17,42,0.477778,0.162791,post
LT_NE_DMD,vlsi/LIN/lin15,840,1484,41,39,59,27,157,42,0.477778,0.162791,post
LT,vlsi/LIN/lin15,840,1484,41,39,59,27,1316,39,0.440647,0.159184,bfs_level
LT_DMD,vlsi/LIN/lin15,840,1484,41,39,59,27,165,39,0.440647,0.159184,post
LT_DMD_NE,vlsi/LIN/lin15,840,1484,41,39,59,27,152,39,0.440647,0.159184,post
LT_NE,vlsi/LIN/lin15,840,1484,41,39,59,27,16,39,0.440647,0.159184,post
LT_NE_DMD,vlsi/LIN/lin15,840,1484,41,39,59,27,143,39,0.440647,0.159184,post
LT,vlsi/LIN/lin15,840,1484,41,39,59,27,1190,49,0.544922,0.175627,bfs_level
LT_DMD,vlsi/LIN/lin15,840,1484,41,39,59,27,226,49,0.544922,0.175627,post
LT_DMD_NE,vlsi/LIN/lin15,840,1484,41,39,59,27,223,49,0.544922,0.175627,post
LT_NE,vlsi/LIN/lin15,840,1484,41,39,59,27,18,49,0.544922,0.175627,post
LT_NE_DMD,vlsi/LIN/lin15,840,1484,41,39,59,27,212,49,0.544922,0.175627,post
LT,vlsi/LIN/lin15,840,1484,41,39,59,27,1348,33,0.531309,0.117857,bfs_level
LT_DMD,vlsi/LIN/lin15,840,1484,41,39,59,27,198,33,0.531309,0.117857,post
LT_DMD_NE,vlsi/LIN/lin15,840,1484,41,39,59,27,172,33,0.531309,0.117857,post
LT_NE,vlsi/LIN/lin15,840,1484,41,39,59,27,22,33,0.531309,0.117857,post
LT_NE_DMD,vlsi/LIN/lin15,840,1484,41,39,59,27,134,33,0.531309,0.117857,post
LT,vlsi/LIN/lin15,840,1484,41,39,59,27,1625,48,0.458564,0.192771,bfs_level
LT_DMD,vlsi/LIN/lin15,840,1484,41,39,59,27,280,48,0.458564,0.192771,post
LT_DMD_NE,vlsi/LIN/lin15,840,1484,41,39,59,27,237,48,0.458564,0.192771,post
LT_NE,vlsi/LIN/lin15,840,1484,41,39,59,27,22,48,0.458564,0.192771,post
LT_NE_DMD,vlsi/LIN/lin15,840,1484,41,39,59,27,217,48,0.458564,0.192771,post
LT,vlsi/LIN/lin01,53,80,10,9,14,7,176,9,0.294118,0.900000,bfs_level
LT_DMD,vlsi/LIN/lin01,53,80,10,9,14,7,36,9,0.294118,0.900000,post
LT_DMD_NE,vlsi/LIN/lin01,53,80,10,9,14,7,27,9,0.294118,0.900000,post
LT_NE,vlsi/LIN/lin01,53,80,10,9,14,7,2,9,0.294118,0.900000,post
LT_NE_DMD,vlsi/LIN/lin01,53,80,10,9,14,7,24,9,0.294118,0.900000,post
LT,vlsi/LIN/lin01,53,80,10,9,14,7,57,8,0.551724,0.500000,bfs_level
LT_DMD,vlsi/LIN/lin01,53,80,10,9,14,7,22,8,0.551724,0.500000,post
LT_DMD_NE,vlsi/LIN/lin01,53,80,10,9,14,7,22,8,0.551724,0.500000,post
LT_NE,vlsi/LIN/lin01,53,80,10,9,14,7,2,8,0.551724,0.500000,post
LT_NE_DMD,vlsi/LIN/lin01,53,80,10,9,14,7,20,8,0.551724,0.500000,post
LT,vlsi/LIN/lin01,53,80,10,9,14,7,37,7,0.483871,0.466667,bfs_level
LT_DMD,vlsi/LIN/lin01,53,80,10,9,14,7,16,7,0.483871,0.466667,post
LT_DMD_NE,vlsi/LIN/lin01,53,80,10,9,14,7,16,7,0.483871,0.466667,post
LT_NE,vlsi/LIN/lin01,53,80,10,9,14,7,1,7,0.483871,0.466667,post
LT_NE_DMD,vlsi/LIN/lin01,53,80,10,9,14,7,15,7,0.483871,0.466667,post
LT,vlsi/LIN/lin01,53,80,10,9,14,7,35,8,0.551724,0.500000,bfs_level
LT_DMD,vlsi/LIN/lin01,53,80,10,9,14,7,19,8,0.551724,0.500000,post
LT_DMD_NE,vlsi/LIN/lin01,53,80,10,9,14,7,19,8,0.551724,0.500000,post
LT_NE,vlsi/LIN/lin01,53,80,10,9,14,7,2,8,0.551724,0.500000,post
LT_NE_DMD,vlsi/LIN/lin01,53,80,10,9,14,7,16,8,0.551724,0.500000,post
LT,vlsi/LIN/lin01,53,80,10,9,14,7,33,7,0.437500,0.500000,bfs_level
LT_DMD,vlsi/LIN/lin01,53,80,10,9,14,7,14,7,0.437500,0.500000,post
LT_DMD_NE,vlsi/LIN/lin01,53,80,10,9,14,7,15,7,0.437500,0.500000,post
LT_NE,vlsi/LIN/lin01,53,80,10,9,14,7,2,7,0.437500,0.500000,post
LT_NE_DMD,vlsi/LIN/lin01,53,80,10,9,14,7,14,7,0.437500,0.500000,post
LT,vlsi/LIN/lin01,53,80,10,9,14,7,33,7,0.314286,0.636364,bfs_level
LT_DMD,vlsi/LIN/lin01,53,80,10,9,14,7,15,7,0.314286,0.636364,post
LT_DMD_NE,vlsi/LIN/lin01,53,80,10,9,14,7,16,7,0.314286,0.636364,post
LT_NE,vlsi/LIN/lin01,53,80,10,9,14,7,1,7,0.314286,0.636364,post
LT_NE_DMD,vlsi/LIN/lin01,53,80,10,9,14,7,51,7,0.314286,0.636364,post
LT,vlsi/LIN/lin01,53,80,10,9,14,7,61,10,0.653846,0.588235,bfs_level
LT_DMD,vlsi/LIN/lin01,53,80,10,9,14,7,27,10,0.653846,0.588235,post
LT_DMD_NE,vlsi/LIN/lin01,53,80,10,9,14,7,27,10,0.653846,0.588235,post
LT_NE,vlsi/LIN/lin01,53,80,10,9,14,7,5,10,0.653846,0.588235,post
LT_NE_DMD,vlsi/LIN/lin01,53,80,10,9,14,7,24,10,0.653846,0.588235,post
LT,vlsi/LIN/lin01,53,80,10,9,14,7,40,7,0.352941,0.583333,bfs_level
LT_DMD,vlsi/LIN/lin01,53,80,10,9,14,7,16,7,0.352941,0.583333,post
LT_DMD_NE,vlsi/LIN/lin01,53,80,10,9,14,7,19,7,0.352941,0.583333,post
LT_NE,vlsi/LIN/lin01,53,80,10,9,14,7,5,7,0.352941,0.583333,post
LT_NE_DMD,vlsi/LIN/lin01,53,80,10,9,14,7,17,7,0.352941,0.583333,post
LT,vlsi/LIN/lin01,53,80,10,9,14,7,36,10,0.303030,1.000000,bfs_level
LT_DMD,vlsi/LIN/lin01,53,80,10,9,14,7,24,10,0.303030,1.000000,post
LT_DMD_NE,vlsi/LIN/lin01,53,80,10,9,14,7,25,10,0.303030,1.000000,post
LT_NE,vlsi/LIN/lin01,53,80,10,9,14,7,5,10,0.303030,1.000000,post
LT_NE_DMD,vlsi/LIN/lin01,53,80,10,9,14,7,24,10,0.303030,1.000000,post
LT,vlsi/LIN/lin01,53,80,10,9,14,7,37,7,0.586207,0.411765,bfs_level
LT_DMD,vlsi/LIN/lin01,53,80,10,9,14,7,17,7,0.586207,0.411765,post
LT_DMD_NE,vlsi/LIN/lin01,53,80,10,9,14,7,20,7,0.586207,0.411765,post
LT_NE,vlsi/LIN/lin01,53,80,10,9,14,7,1,7,0.586207,0.411765,post
LT_NE_DMD,vlsi/LIN/lin01,53,80,10,9,14,7,18,7,0.586207,0.411765,post
LT,vlsi/LIN/lin01,53,80,10,9,14,7,35,7,0.393939,0.538462,bfs_level
LT_DMD,vlsi/LIN/lin01,53,80,10,9,14,7,14,7,0.393939,0.538462,post
LT_DMD_NE,vlsi/LIN/lin01,53,80,10,9,14,7,18,7,0.393939,0.538462,post
LT_NE,vlsi/LIN/lin01,53,80,10,9,14,7,1,7,0.393939,0.538462,post
LT_NE_DMD,vlsi/LIN/lin01,53,80,10,9,14,7,16,7,0.393939,0.538462,post
LT,vlsi/LIN/lin01,53,80,10,9,14,7,35,6,0.424242,0.428571,bfs_level
LT_DMD,vlsi/LIN/lin01,53,80,10,9,14,7,13,6,0.424242,0.428571,post
LT_DMD_NE,vlsi/LIN/lin01,53,80,10,9,14,7,17,6,0.424242,0.428571,post
LT_NE,vlsi/LIN/lin01,53,80,10,9,14,7,1,6,0.424242,0.428571,post
LT_NE_DMD,vlsi/LIN/lin01,53,80,10,9,14,7,16,6,0.424242,0.428571,post
LT,vlsi/LIN/lin01,53,80,10,9,14,7,34,7,0.352941,0.583333,bfs_level
LT_DMD,vlsi/LIN/lin01,53,80,10,9,14,7,17,7,0.352941,0.583333,post
LT_DMD_NE,vlsi/LIN/lin01,53,80,10,9,14,7,20,7,0.352941,0.583333,post
LT_NE,vlsi/LIN/lin01,53,80,10,9,14,7,5,7,0.352941,0.583333,post
LT_NE_DMD,vlsi/LIN/lin01,53,80,10,9,14,7,19,7,0.352941,0.583333,post
LT,vlsi/LIN/lin01,53,80,10,9,14,7,36,7,0.533333,0.437500,bfs_level
LT_DMD,vlsi/LIN/lin01,53,80,10,9,14,7,14,7,0.533333,0.437500,post
LT_DMD_NE,vlsi/LIN/lin01,53,80,10,9,14,7,17,7,0.533333,0.437500,post
LT_NE,vlsi/LIN/lin01,53,80,10,9,14,7,5,7,0.533333,0.437500,post
LT_NE_DMD,vlsi/LIN/lin01,53,80,10,9,14,7,16,7,0.533333,0.437500,post
LT,vlsi/LIN/lin01,53,80,10,9,14,7,34,6,0.468750,0.400000,bfs_level
LT_DMD,vlsi/LIN/lin01,53,80,10,9,14,7,12,6,0.468750,0.400000,post
LT_DMD_NE,vlsi/LIN/lin01,53,80,10,9,14,7,15,6,0.468750,0.400000,post
LT_NE,vlsi/LIN/lin01,53,80,10,9,14,7,1,6,0.468750,0.400000,post
LT_NE_DMD,vlsi/LIN/lin01,53,80,10,9,14,7,15,6,0.468750,0.400000,post
LT,vlsi/LIN/lin01,53,80,10,9,14,7,36,9,0.571429,0.562500,bfs_level
LT_DMD,vlsi/LIN/lin01,53,80,10,9,14,7,18,9,0.571429,0.562500,post
LT_DMD_NE,vlsi/LIN/lin01,53,80,10,9,14,7,21,9,0.571429,0.562500,post
LT_NE,vlsi/LIN/lin01,53,80,10,9,14,7,2,9,0.571429,0.562500,post
LT_NE_DMD,vlsi/LIN/lin01,53,80,10,9,14,7,19,9,0.571429,0.562500,post
LT,vlsi/LIN/lin01,53,80,10,9,14,7,35,9,0.517241,0.600000,bfs_level
LT_DMD,vlsi/LIN/lin01,53,80,10,9,14,7,21,9,0.517241,0.600000,post
LT_DMD_NE,vlsi/LIN/lin01,53,80,10,9,14,7,23,9,0.517241,0.600000,post
LT_NE,vlsi/LIN/lin01,53,80,10,9,14,7,1,9,0.517241,0.600000,post
LT_NE_DMD,vlsi/LIN/lin01,53,80,10,9,14,7,22,9,0.517241,0.600000,post
LT,vlsi/LIN/lin01,53,80,10,9,14,7,36,7,0.352941,0.583333,bfs_level
LT_DMD,vlsi/LIN/lin01,53,80,10,9,14,7,15,7,0.352941,0.583333,post
LT_DMD_NE,vlsi/LIN/lin01,53,80,10,9,14,7,18,7,0.352941,0.583333,post
LT_NE,vlsi/LIN/lin01,53,80,10,9,14,7,2,7,0.352941,0.583333,post
LT_NE_DMD,vlsi/LIN/lin01,53,80,10,9,14,7,17,7,0.352941,0.583333,post
LT,vlsi/LIN/lin01,53,80,10,9,14,7,35,8,0.551724,0.500000,bfs_level
LT_DMD,vlsi/LIN/lin01,53,80,10,9,14,7,18,8,0.551724,0.500000,post
LT_DMD_NE,vlsi/LIN/lin01,53,80,10,9,14,7,20,8,0.551724,0.500000,post
LT_NE,vlsi/LIN/lin01,53,80,10,9,14,7,2,8,0.551724,0.500000,post
LT_NE_DMD,vlsi/LIN/lin01,53,80,10,9,14,7,18,8,0.551724,0.500000,post
LT,vlsi/LIN/lin01,53,80,10,9,14,7,36,6,0.566667,0.352941,bfs_level
LT_DMD,vlsi/LIN/lin01,53,80,10,9,14,7,13,6,0.566667,0.352941,post
LT_DMD_NE,vlsi/LIN/lin01,53,80,10,9,14,7,40,6,0.566667,0.352941,post
LT_NE,vlsi/LIN/lin01,53,80,10,9,14,7,2,6,0.566667,0.352941,post
LT_NE_DMD,vlsi/LIN/lin01,53,80,10,9,14,7,14,6,0.566667,0.352941,post
LT,vlsi/LIN/lin14,828,1472,41,39,58,27,1694,36,0.461255,0.144000,bfs_level
LT_DMD,vlsi/LIN/lin14,828,1472,41,39,58,27,237,36,0.461255,0.144000,post
LT_DMD_NE,vlsi/LIN/lin14,828,1472,41,39,58,27,186,36,0.461255,0.144000,post
LT_NE,vlsi/LIN/lin14,828,1472,41,39,58,27,21,36,0.461255,0.144000,post
LT_NE_DMD,vlsi/LIN/lin14,828,1472,41,39,58,27,176,36,0.461255,0.144000,post
LT,vlsi/LIN/lin14,828,1472,41,39,58,27,1383,37,0.448718,0.151020,bfs_level
LT_DMD,vlsi/LIN/lin14,828,1472,41,39,58,27,153,37,0.448718,0.151020,post
LT_DMD_NE,vlsi/LIN/lin14,828,1472,41,39,58,27,155,37,0.448718,0.151020,post
LT_NE,vlsi/LIN/lin14,828,1472,41,39,58,27,18,37,0.448718,0.151020,post
LT_NE_DMD,vlsi/LIN/lin14,828,1472,41,39,58,27,144,37,0.448718,0.151020,post
LT,vlsi/LIN/lin14,828,1472,41,39,58,27,1145,34,0.459559,0.136000,bfs_level
LT_DMD,vlsi/LIN/lin14,828,1472,41,39,58,27,151,34,0.459559,0.136000,post
LT_DMD_NE,vlsi/LIN/lin14,828,1472,41,39,58,27,154,34,0.459559,0.136000,post
LT_NE,vlsi/LIN/lin14,828,1472,41,39,58,27,15,34,0.459559,0.136000,post
LT_NE_DMD,vlsi/LIN/lin14,828,1472,41,39,58,27,145,34,0.459559,0.136000,post
LT,vlsi/LIN/lin14,828,1472,41,39,58,27,1145,33,0.464088,0.130952,bfs_level
LT_DMD,vlsi/LIN/lin14,828,1472,41,39,58,27,162,33,0.464088,0.130952,post
LT_DMD_NE,vlsi/LIN/lin14,828,1472,41,39,58,27,142,33,0.464088,0.130952,post
LT_NE,vlsi/LIN/lin14,828,1472,41,39,58,27,22,33,0.464088,0.130952,post
LT_NE_DMD,vlsi/LIN/lin14,828,1472,41,39,58,27,138,33,0.464088,0.130952,post
LT,vlsi/LIN/lin14,828,1472,41,39,58,27,1239,42,0.517375,0.156716,bfs_level
LT_DMD,vlsi/LIN/lin14,828,1472,41,39,58,27,200,42,0.517375,0.156716,post
LT_DMD_NE,vlsi/LIN/lin14,828,1472,41,39,58,27,189,42,0.517375,0.156716,post
LT_NE,vlsi/LIN/lin14,828,1472,41,39,58,27,18,42,0.517375,0.156716,post
LT_NE_DMD,vlsi/LIN/lin14,828,1472,41,39,58,27,185,42,0.517375,0.156716,post
LT,vlsi/LIN/lin14,828,1472,41,39,58,27,1092,31,0.449091,0.125506,bfs_level
LT_DMD,vlsi/LIN/lin14,828,1472,41,39,58,27,131,31,0.449091,0.125506,post
LT_DMD_NE,vlsi/LIN/lin14,828,1472,41,39,58,27,128,31,0.449091,0.125506,post
LT_NE,vlsi/LIN/lin14,828,1472,41,39,58,27,17,31,0.449091,0.125506,post
LT_NE_DMD,vlsi/LIN/lin14,828,1472,41,39,58,27,123,31,0.449091,0.125506,post
LT,vlsi/LIN/lin14,828,1472,41,39,58,27,1150,34,0.470370,0.133858,bfs_level
LT_DMD,vlsi/LIN/lin14,828,1472,41,39,58,27,210,34,0.470370,0.133858,post
LT_DMD_NE,vlsi/LIN/lin14,828,1472,41,39,58,27,196,34,0.470370,0.133858,post
LT_NE,vlsi/LIN/lin14,828,1472,41,39,58,27,22,34,0.470370,0.133858,post
LT_NE_DMD,vlsi/LIN/lin14,828,1472,41,39,58,27,154,34,0.470370,0.133858,post
LT,vlsi/LIN/lin14,828,1472,41,39,58,27,1503,38,0.487759,0.146718,bfs_level
LT_DMD,vlsi/LIN/lin14,828,1472,41,39,58,27,223,38,0.487759,0.146718,post
LT_DMD_NE,vlsi/LIN/lin14,828,1472,41,39,58,27,187,38,0.487759,0.146718,post
LT_NE,vlsi/LIN/lin14,828,1472,41,39,58,27,20,38,0.487759,0.146718,post
LT_NE_DMD,vlsi/LIN/lin14,828,1472,41,39,58,27,158,38,0.487759,0.146718,post
LT,vlsi/LIN/lin14,828,1472,41,39,58,27,1432,41,0.540117,0.148551,bfs_level
LT_DMD,vlsi/LIN/lin14,828,1472,41,39,58,27,213,41,0.540117,0.148551,post
LT_DMD_NE,vlsi/LIN/lin14,828,1472,41,39,58,27,186,41,0.540117,0.148551,post
LT_NE,vlsi/LIN/lin14,828,1472,41,39,58,27,21,41,0.540117,0.148551,post
LT_NE_DMD,vlsi/LIN/lin14,828,1472,41,39,58,27,175,41,0.540117,0.148551,post
LT,vlsi/LIN/lin14,828,1472,41,39,58,27,1232,32,0.457875,0.128000,bfs_level
LT_DMD,vlsi/LIN/lin14,828,1472,41,39,58,27,181,32,0.457875,0.128000,post
LT_DMD_NE,vlsi/LIN/lin14,828,1472,41,39,58,27,176,32,0.457875,0.128000,post
LT_NE,vlsi/LIN/lin14,828,1472,41,39,58,27,20,32,0.457875,0.128000,post
LT_NE_DMD,vlsi/LIN/lin14,828,1472,41,39,58,27,143,32,0.457875,0.128000,post
LT,vlsi/LIN/lin14,828,1472,41,39,58,27,1442,34,0.500945,0.128302,bfs_level
LT_DMD,vlsi/LIN/lin14,828,1472,41,39,58,27,201,34,0.500945,0.128302,post
LT_DMD_NE,vlsi/LIN/lin14,828,1472,41,39,58,27,164,34,0.500945,0.128302,post
LT_NE,vlsi/LIN/lin14,828,1472,41,39,58,27,20,34,0.500945,0.128302,post
LT_NE_DMD,vlsi/LIN/lin14,828,1472,41,39,58,27,139,34,0.500945,0.128302,post
LT,vlsi/LIN/lin14,828,1472,41,39,58,27,1351,29,0.463370,0.114625,bfs_level
