algorithm,instance,nodes,edges,diameter,diam_lB,diam_uB,radius,time,sep_size,balance,ratio,exit
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,4600,330,0.533999,0.048189,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,54422,200,0.500038,0.030298,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2065,200,0.523114,0.029407,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,2368,200,0.523114,0.029407,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,430,200,0.500038,0.030298,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2325,200,0.523114,0.029407,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,55398,200,0.501858,0.030225,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,1928,200,0.524990,0.029338,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,2206,200,0.524990,0.029338,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,428,200,0.501858,0.030225,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2238,200,0.524990,0.029338,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,54911,200,0.491451,0.030651,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2040,200,0.514262,0.029740,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,2364,200,0.514262,0.029740,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,436,200,0.491451,0.030651,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2295,200,0.514262,0.029740,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,55438,300,0.478574,0.047044,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,3946,294,0.500990,0.044694,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,4172,290,0.501295,0.044060,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,442,296,0.478874,0.046388,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,4074,294,0.500990,0.044694,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,51893,200,0.506428,0.030044,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,1959,200,0.529703,0.029167,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,2264,200,0.529703,0.029167,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,431,200,0.506428,0.030044,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2242,200,0.529703,0.029167,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,54948,256,0.504916,0.038642,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2795,250,0.523134,0.036851,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,3137,246,0.523442,0.036240,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,439,252,0.505221,0.038015,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,3096,250,0.523134,0.036851,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,52577,200,0.488313,0.030783,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2028,200,0.511026,0.029864,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,2289,200,0.511026,0.029864,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,430,200,0.488313,0.030783,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2270,200,0.511026,0.029864,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,56156,200,0.507346,0.030008,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2055,200,0.530649,0.029133,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,2329,200,0.530649,0.029133,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,435,200,0.507346,0.030008,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2284,200,0.530649,0.029133,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,54364,352,0.476001,0.055547,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,4462,346,0.503672,0.052552,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,4861,342,0.503978,0.051913,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,450,348,0.476301,0.054881,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,4773,346,0.503672,0.052552,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,56063,304,0.500800,0.046250,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,3689,298,0.524134,0.043979,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,3946,294,0.524443,0.043363,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,440,300,0.501105,0.045614,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,3928,298,0.524134,0.043979,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,54345,200,0.492801,0.030595,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2158,200,0.515653,0.029687,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,2467,200,0.515653,0.029687,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,433,200,0.492801,0.030595,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2388,200,0.515653,0.029687,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,56028,200,0.502770,0.030189,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2144,200,0.525930,0.029304,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,2444,200,0.525930,0.029304,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,438,200,0.502770,0.030189,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2343,200,0.525930,0.029304,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,54969,356,0.499580,0.054393,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,4700,350,0.528387,0.051516,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,4952,346,0.528698,0.050897,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,451,352,0.499886,0.053749,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,4753,350,0.528387,0.051516,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,53715,220,0.505823,0.033108,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2369,214,0.520049,0.031610,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,2651,210,0.520356,0.031001,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,435,216,0.506128,0.032486,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2557,214,0.520049,0.031610,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,54695,252,0.483512,0.039149,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2822,246,0.500988,0.037307,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,3094,242,0.501292,0.036678,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,438,248,0.483813,0.038503,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,3035,246,0.500988,0.037307,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,56449,200,0.506428,0.030044,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,1999,200,0.529703,0.029167,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,2250,200,0.529703,0.029167,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,431,200,0.506428,0.030044,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2271,200,0.529703,0.029167,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,54655,200,0.505054,0.030098,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2145,200,0.528286,0.029218,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,2403,200,0.528286,0.029218,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,431,200,0.505054,0.030098,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2365,200,0.528286,0.029218,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,55247,200,0.486972,0.030840,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2097,200,0.509644,0.029918,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,2367,200,0.509644,0.029918,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,432,200,0.486972,0.030840,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2292,200,0.509644,0.029918,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,53689,292,0.489909,0.045055,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,3398,286,0.511731,0.042853,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,3562,282,0.512038,0.042228,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,442,288,0.490211,0.044410,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,3608,286,0.511731,0.042853,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,54637,200,0.495958,0.030465,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2178,200,0.518908,0.029564,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,2484,200,0.518908,0.029564,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,430,200,0.495958,0.030465,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2433,200,0.518908,0.029564,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,53315,344,0.491842,0.053078,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,4439,338,0.519159,0.050298,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,4703,334,0.519468,0.049673,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,452,340,0.492145,0.052429,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,4626,338,0.519159,0.050298,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,53893,264,0.497004,0.040287,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,3019,258,0.515971,0.038393,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,3333,254,0.516278,0.037775,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,440,260,0.497308,0.039652,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,3222,258,0.515971,0.038393,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,52183,200,0.491451,0.030651,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,1950,200,0.514262,0.029740,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,2230,200,0.514262,0.029740,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,430,200,0.491451,0.030651,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2244,200,0.514262,0.029740,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,53607,200,0.488760,0.030764,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,1981,200,0.511488,0.029846,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,2326,200,0.511488,0.029846,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,431,200,0.488760,0.030764,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2285,200,0.511488,0.029846,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,99281,397,0.746859,0.047363,cycle_expansion
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,6244,388,0.789109,0.044850,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,6739,270,0.781510,0.031192,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,283,270,0.739268,0.032193,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2863,266,0.777217,0.030819,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,105561,397,0.755619,0.047049,cycle_expansion
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,5841,388,0.796977,0.044603,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,6161,269,0.789192,0.030905,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,303,270,0.747896,0.031979,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2825,266,0.784287,0.030663,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,57445,292,0.489909,0.045055,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,3397,286,0.511731,0.042853,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,3767,282,0.512038,0.042228,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,446,288,0.490211,0.044410,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,3744,286,0.511731,0.042853,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,55997,236,0.496404,0.035992,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2481,230,0.512315,0.034339,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,2828,226,0.512620,0.033721,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,438,232,0.496707,0.035360,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2805,230,0.512315,0.034339,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,55620,220,0.505823,0.033108,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2458,214,0.520049,0.031610,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,2735,210,0.520356,0.031001,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,437,216,0.506128,0.032486,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2675,214,0.520049,0.031610,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,56176,200,0.488760,0.030764,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2052,200,0.511488,0.029846,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,2407,200,0.511488,0.029846,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,434,200,0.488760,0.030764,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2326,200,0.511488,0.029846,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,55535,304,0.500800,0.046250,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,3676,298,0.524134,0.043979,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,4002,294,0.524443,0.043363,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,447,300,0.501105,0.045614,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,3873,298,0.524134,0.043979,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,55587,200,0.495958,0.030465,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2128,200,0.518908,0.029564,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,2429,200,0.518908,0.029564,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,437,200,0.495958,0.030465,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2402,200,0.518908,0.029564,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,55298,284,0.500495,0.043181,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,3562,278,0.521679,0.041112,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,3859,274,0.521987,0.040497,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,447,280,0.500799,0.042547,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,3650,278,0.521679,0.041112,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,56093,292,0.489909,0.045055,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,3603,286,0.511731,0.042853,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,3854,282,0.512038,0.042228,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,447,288,0.490211,0.044410,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,3812,286,0.511731,0.042853,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,105009,397,0.744372,0.047454,cycle_expansion
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,6123,388,0.787153,0.044913,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,6633,270,0.779582,0.031236,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,326,270,0.736819,0.032254,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2848,266,0.775619,0.030855,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,58325,200,0.502770,0.030189,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2069,200,0.525930,0.029304,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,2417,200,0.525930,0.029304,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,437,200,0.502770,0.030189,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2338,200,0.525930,0.029304,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,57130,200,0.495958,0.030465,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2070,200,0.518908,0.029564,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,2406,200,0.518908,0.029564,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,435,200,0.495958,0.030465,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2372,200,0.518908,0.029564,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,56915,200,0.497316,0.030409,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2070,200,0.520307,0.029512,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,2310,200,0.520307,0.029512,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,435,200,0.497316,0.030409,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2316,200,0.520307,0.029512,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,56959,316,0.511401,0.047440,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,4102,310,0.536277,0.045097,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,4442,306,0.536589,0.044490,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,452,312,0.511708,0.046812,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,4214,310,0.536277,0.045097,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,56418,244,0.490382,0.037533,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2585,238,0.507092,0.035789,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,2805,234,0.507397,0.035167,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,441,240,0.490684,0.036895,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2825,238,0.507092,0.035789,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,56790,200,0.490553,0.030689,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2124,200,0.513336,0.029775,post
